decision_created_at_jst,eligible,event_id,model_id,reason,spec_version
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_NEAR_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_NEAR_USDT_SHORT,CTRL_OPPOSITE_ANY,MATCHED,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_NEAR_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,MATCHED,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_NEAR_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_NEAR_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_NEAR_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_NEAR_USDT_SHORT,CTRL_HIGH_EDGE,MATCHED,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_PEPE_USDT_SHORT,CTRL_OPPOSITE_ANY,MATCHED,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_PEPE_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,MATCHED,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,False,511_202609251150_PEPE_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T12:04:20.077888+09:00,True,511_202609251150_PEPE_USDT_SHORT,CTRL_HIGH_EDGE,MATCHED,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:13:57.676206+09:00,True,511_202609251200_NEAR_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T12:13:57.676206+09:00,False,511_202609251200_NEAR_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_AVAX_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_AVAX_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_PEPE_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_PEPE_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_SNDKSTOCK_USDT_LONG,CORE_B1_PULLBACK_OPPOSITE,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_SNDKSTOCK_USDT_LONG,CH_B1_PERSISTENCE_LOW,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_OPPOSITE_ANY,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_SNDKSTOCK_USDT_LONG,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,True,511_202609251210_ZEC_USDT_SHORT,CTRL_TREND_VOLUME,MATCHED,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T12:24:10.155995+09:00,False,511_202609251210_ZEC_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,True,511_202609251220_TAO_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_TAO_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,True,511_202609251220_UNI_USDT_SHORT,CTRL_TREND_VOLUME,MATCHED,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T12:34:16.533670+09:00,False,511_202609251220_UNI_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T12:44:15.200856+09:00,True,511_202609251230_DOGE_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T12:44:15.200856+09:00,False,511_202609251230_DOGE_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,True,511_202609251250_AVAX_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,True,511_202609251250_AVAX_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_AVAX_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,True,511_202609251250_TAO_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,True,511_202609251250_TAO_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T13:04:17.038045+09:00,False,511_202609251250_TAO_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_ADA_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_ADA_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ADA_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_PULLBACK_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_PULLBACK_MATCH,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_ENA_USDT_SHORT,CTRL_OI_FUNDING,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ENA_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_ETH_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_ETH_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_ETH_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_UNI_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_UNI_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_UNI_USDT_SHORT,CTRL_HIGH_EDGE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CORE_B1_PULLBACK_OPPOSITE,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CH_B1_PERSISTENCE_LOW,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CH_B1_PRIMARY_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CH_B1_PERSISTENCE_ASSET,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_WLD_USDT_SHORT,CTRL_PULLBACK_ANY,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CTRL_OPPOSITE_ANY,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CTRL_OPPOSITE_NON_PULLBACK,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,True,511_202609251300_WLD_USDT_SHORT,CTRL_PULLBACK_MATCH,MATCHED,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CTRL_TREND_VOLUME,CONDITION_NOT_MET,1.0
2026-09-25T13:14:11.098205+09:00,False,511_202609251300_WLD_USDT_SHORT,CTRL_OI_FUNDING,CONDITION_NOT_MET,1.0
